mode,index,elapsed_min,gpu_util
async,0,38.71928168228927,78.36666363755693
async,0,38.75288165262861,78.86666868607317
async,0,38.7696319826697,79.39999394178051
async,0,38.803536504464326,77.7999979805935
async,0,39.088484114993335,67.39999394178051
async,0,39.12198477507551,66.86666868607317
async,0,39.38924853914612,59.91665909389231
async,0,39.43965180499703,58.85000858247761
async,0,39.6928532366537,53.983339896404445
async,0,39.74361401943038,54.93332929452034
async,0,39.79420266442799,54.633326265410595
async,0,40.096549432011535,61.016670200628035
async,0,40.38145069775387,70.38332374115248
async,0,41.002768769969634,82.13332121689436
async,0,41.03626943005181,82.06666060844718
async,0,41.18723426230355,80.13332121689436
async,0,41.22093354290004,81.16667171518291
async,0,41.271363291486196,80.41666414240855
async,0,41.30490367567124,80.03332020719111
async,0,41.355386389727876,80.49998485445127
async,0,41.38751656826123,80.13332121689436
async,0,41.42110329723295,80.74998737870939
async,0,41.47149994240005,80.45000454366462
async,0,41.62316656713572,78.400004038813
async,0,41.69016788730007,79.29999293207726
async,0,41.656667227217895,78.21666212300205
async,0,41.74063073930528,78.9166691909248
async,0,41.7742836751151,79.23333232363008
async,0,41.808247783064026,78.61666616181505
async,0,41.82499811310512,79.14999141752239
async,0,41.89219805378379,78.49998485445127
async,0,41.90896824587631,78.84998838841264
async,0,41.925718575917394,78.26666262785368
async,0,41.95931854625673,79.29999293207726
async,0,41.97626749681214,79.89999899029675
async,0,42.02653172830303,79.18333181877846
async,0,42.060131698642365,79.6833368672947
async,0,42.11041579218468,80.16666161815043
async,0,42.16068664435937,79.76665757933743
async,0,42.17743035371665,79.96665959874393
async,0,42.19448523521304,79.18333181877846
async,0,42.211281910040796,79.2833328284817
async,0,42.39580036784519,75.06667070547967
async,0,42.42933413134642,73.98331970233949
async,0,42.51336385027191,74.15000151455487
async,0,42.530114180313,74.41666414240855
async,0,42.563614840395175,73.56665555993094
async,0,42.783136853506775,68.81666818122154
async,0,42.816630892905145,68.7166671715183
async,0,42.900336198323906,69.84999848544513
async,0,42.917252045460266,69.29999293207726
async,0,42.96746993216448,70.6333262654106
async,0,43.13550288728021,72.41666414240855
async,0,43.169016788730005,71.94999949514838
async,0,43.202530690179806,72.81666818122154
async,0,43.26998221684328,74.38332374115248
async,0,43.43794896512092,78.3166631327053
async,0,43.47056907425627,78.23332222659761
async,0,43.50438090647754,77.81665808418906
async,0,43.52111799515101,78.41666414240855
async,0,43.57161395057527,77.93331919748786
async,0,43.6723675168066,78.74998737870939
async,0,43.70584831483735,78.30000302910975
async,0,43.75621847726921,78.48332475085573
async,0,43.80663498448774,78.35000353396137
async,0,43.84011578251848,78.88332878966871
async,0,43.924052811870624,77.19999192237401
async,0,43.95753360990137,77.71665707448581
async,0,43.991014407932106,77.76665757933743
async,0,44.1754666588984,75.96665959874393
async,0,44.209430766847326,76.400004038813
async,0,44.24291818556188,76.2000020194065
async,0,44.39384991439456,72.3166631327053
async,0,44.461082958492284,72.78332777996548
async,0,44.611849170229696,74.05000050485162
async,0,44.62859950027079,73.69999697089025
async,0,44.678903455864535,74.28332273144923
async,0,44.69571999274373,74.21666212300205
async,0,44.71247032278482,74.28332273144923
async,0,44.729399411288796,74.1166611132988
async,0,44.81348209568477,74.18332172174598
async,0,44.84706882465649,73.36665354052444
async,0,44.86381915469757,73.49999495148376
async,0,44.880602588157714,73.11667121033129
async,0,44.997914484599626,70.0
async,0,45.01466481464072,70.01666010359556
async,0,45.16629833595733,66.61666616181505
async,0,45.20008368544337,66.21666212300205
async,0,45.31834896035402,64.35000353396137
async,0,45.33511915244654,64.78332777996548
async,0,45.38541648735648,64.1166611132988
async,0,45.40216681739757,64.18332172174598
async,0,45.50326465918706,62.38332374115247
async,0,45.520014989228144,62.78332777996547
async,0,45.54401496804196,62.96666969577641
async,0,45.577502386756514,62.60000605821949
async,0,45.62851475551801,61.84999848544513
async,0,45.645265085559096,62.76666767636991
async,0,45.66201541560019,62.45000454366462
async,0,45.913647745193714,66.0
async,0,46.065632162752294,68.94998939811589
async,0,46.234234496675754,71.49999495148376
async,0,46.536819608876485,76.05000050485162
async,0,46.553583180285194,75.71665707448581
async,0,46.603834170408454,76.45000454366462
async,0,46.62066394865527,75.84999848544513
async,0,46.738002327832426,77.03333030422358
async,0,46.654164608737446,75.69999697089025
async,0,46.75475265787352,76.33332323630086
async,0,46.7715029879146,76.21666212300205
async,0,46.82176721940549,76.41666414240855
async,0,46.8385307908142,76.30000302910975
async,0,46.90555197302998,77.33333333333333
async,0,46.98999879503555,79.01667020062804
async,0,47.04053447456267,78.01666010359556
async,0,47.124418538444324,76.15000151455487
async,0,47.174715873354266,76.35000353396137
async,0,47.19146620339535,76.83332828481709
async,0,47.22498672552896,75.41665404537606
async,0,47.241730434886236,75.64999646603863
async,0,47.27523109496841,74.23332222659761
async,0,47.35921446910723,74.36666363755693
async,0,47.39331761141618,74.6333262654106
async,0,47.57826641366827,71.61665606478256
async,0,47.59501674370936,71.4833348478882
async,0,47.63878608438194,71.86665858904068
async,0,47.67275019233087,72.06666060844718
async,0,47.689513763739576,71.78333787699795
async,0,47.706403128140686,71.76665757933743
async,0,47.75666735963157,70.36666363755693
async,0,47.80703090137962,71.03333030422358
async,0,47.82381433483976,71.19999192237401
async,0,47.857314994921936,70.60000605821949
async,0,47.89081565500411,70.60000605821949
async,0,48.10929822075743,72.7166671715183
async,0,48.12604855079852,72.5166651521118
async,0,48.26033588053109,76.79998788356102
async,0,48.44538399304034,80.86666868607317
async,0,48.46216742650048,80.83332828481709
async,0,48.512418416623746,81.96665959874393
async,0,48.68029909601183,85.599995961187
async,0,48.831833307071285,87.83331818778461
async,0,48.84864984395048,88.41666414240855
async,0,48.88219684881933,87.19999192237401
async,0,48.898947178860425,87.19999192237401
async,0,48.98310269077832,86.58332576055898
async,0,49.08416742914875,84.83332828481709
async,0,49.117668089230925,84.98332979937196
async,0,49.40354921617725,80.2000020194065
async,0,49.45421730938058,78.9166691909248
async,0,49.521701939463114,79.44999444663213
async,0,49.55585142655874,79.4833348478882
async,0,49.72334810628581,80.46666464726017
async,0,49.740098436326896,80.28332273144923
async,0,49.773718268717666,79.36665354052444
async,0,49.84085200255823,79.49999495148376
async,0,49.874352662640405,78.83332828481709
async,0,49.89113609610055,79.19999192237401
async,0,49.99278345464633,80.21666212300205
async,0,50.01010316349514,78.7166671715183
async,0,50.077614276312914,79.76665757933743
async,0,50.24531619723812,82.78332777996548
async,0,50.26211949274969,82.73332727511385
async,0,50.38028545740318,83.73331717808136
async,0,50.43084761966555,84.2000020194065
async,0,50.41388542774252,83.49999495148376
async,0,50.46478524487923,84.05000050485162
